item_id,Count,Percentage
16676,911,0.0003103026967041494
19985,911,0.0003103026967041494
11389,908,0.00030928084369634206
6910,908,0.00030928084369634206
18884,904,0.00030791837301926567
1439,898,0.0003058746670036511
16059,898,0.0003058746670036511
9396,896,0.0003051934316651129
16670,896,0.0003051934316651129
5666,894,0.0003045121963265747
4901,894,0.0003045121963265747
13880,893,0.0003041715786573056
22091,892,0.0003038309609880365
5240,891,0.00030349034331876736
6500,890,0.0003031497256494983
19405,888,0.0003024684903109601
15298,887,0.00030212787264169097
14810,886,0.0003017872549724219
2430,886,0.0003017872549724219
6499,885,0.00030144663730315277
16113,884,0.0003011060196338837
3366,884,0.0003011060196338837
11484,883,0.00030076540196461457
19752,883,0.00030076540196461457
7850,881,0.0003000841666260764
1305,881,0.0003000841666260764
6475,880,0.0002997435489568073
22020,876,0.0002983810782797309
4372,876,0.0002983810782797309
6467,875,0.0002980404606104618
13923,875,0.0002980404606104618
11457,873,0.0002973592252719236
14429,872,0.0002970186076026545
8863,872,0.0002970186076026545
1449,871,0.0002966779899333854
21874,870,0.0002963373722641163
14458,870,0.0002963373722641163
3698,869,0.0002959967545948472
17865,867,0.000295315519256309
10331,867,0.000295315519256309
15631,865,0.0002946342839177708
1480,864,0.00029429366624850173
13351,863,0.0002939530485792326
7837,862,0.00029361243090996353
1814,861,0.0002932718132406944
6005,860,0.00029293119557142534
4241,854,0.0002908874895558107
10497,854,0.0002908874895558107
13828,853,0.0002905468718865416
16665,852,0.0002902062542172725
2263,852,0.0002902062542172725
1914,851,0.0002898656365480034
4869,851,0.0002898656365480034
13443,850,0.0002895250188787343
15066,845,0.00028782193053238884
7977,845,0.00028782193053238884
13735,845,0.00028782193053238884
2398,844,0.0002874813128631197
14432,843,0.00028714069519385064
10456,841,0.00028645945985531244
4810,841,0.00028645945985531244
14296,840,0.0002861188421860433
6045,839,0.00028577822451677425
5946,839,0.00028577822451677425
6138,837,0.00028509698917823605
7068,836,0.0002847563715089669
12020,835,0.00028441575383969785
2813,835,0.00028441575383969785
6353,835,0.00028441575383969785
1824,834,0.0002840751361704287
9507,833,0.00028373451850115966
3869,832,0.00028339390083189053
10563,831,0.00028305328316262146
15585,830,0.00028271266549335233
4374,830,0.00028271266549335233
33,830,0.00028271266549335233
1075,829,0.00028237204782408326
4265,829,0.00028237204782408326
7820,829,0.00028237204782408326
3223,828,0.00028203143015481414
3365,827,0.000281690812485545
17654,827,0.000281690812485545
13344,826,0.00028135019481627594
2279,825,0.0002810095771470068
13151,824,0.00028066895947773774
17811,824,0.00028066895947773774
5580,824,0.00028066895947773774
22045,822,0.00027998772413919955
5642,822,0.00027998772413919955
20387,820,0.00027930648880066135
6162,820,0.00027930648880066135
13460,818,0.00027862525346212315
1364,818,0.00027862525346212315
18451,817,0.00027828463579285403
5591,817,0.00027828463579285403
21669,816,0.00027794401812358496
10511,815,0.00027760340045431583
7802,815,0.00027760340045431583
4161,815,0.00027760340045431583
3234,815,0.00027760340045431583
2934,814,0.00027726278278504676
11305,813,0.00027692216511577763
17794,813,0.00027692216511577763
12090,813,0.00027692216511577763
21364,810,0.00027590031210797037
2799,809,0.00027555969443870124
3835,809,0.00027555969443870124
10658,807,0.00027487845910016304
16176,807,0.00027487845910016304
15470,806,0.00027453784143089397
1015,805,0.00027419722376162485
3443,804,0.0002738566060923558
17322,802,0.0002731753707538176
16160,802,0.0002731753707538176
15519,801,0.00027283475308454845
492,801,0.00027283475308454845
2341,800,0.0002724941354152794
10452,800,0.0002724941354152794
687,799,0.00027215351774601026
1911,799,0.00027215351774601026
6122,798,0.0002718129000767412
14841,798,0.0002718129000767412
4345,798,0.0002718129000767412
19430,798,0.0002718129000767412
12021,797,0.00027147228240747206
7054,796,0.000271131664738203
4360,794,0.00027045042939966474
4475,793,0.00027010981173039567
3935,792,0.00026976919406112654
17253,791,0.00026942857639185747
3461,790,0.00026908795872258834
6084,789,0.0002687473410533193
3735,788,0.00026840672338405015
11184,786,0.00026772548804551195
9565,785,0.0002673848703762429
16316,785,0.0002673848703762429
3705,784,0.00026704425270697375
12184,784,0.00026704425270697375
17754,781,0.0002660223996991665
19794,781,0.0002660223996991665
15226,781,0.0002660223996991665
2973,780,0.00026568178202989736
20866,779,0.0002653411643606283
8415,778,0.00026500054669135916
11903,778,0.00026500054669135916
7004,776,0.00026431931135282097
3364,775,0.0002639786936835519
17978,775,0.0002639786936835519
7933,775,0.0002639786936835519
1971,775,0.0002639786936835519
1310,773,0.0002632974583450137
19687,773,0.0002632974583450137
3054,772,0.0002629568406757446
14430,771,0.0002626162230064755
11030,770,0.0002622756053372064
2182,770,0.0002622756053372064
14320,769,0.0002619349876679373
2285,767,0.0002612537523293991
12912,767,0.0002612537523293991
5816,765,0.0002605725169908609
3332,765,0.0002605725169908609
16234,764,0.0002602318993215918
1865,763,0.00025989128165232266
18186,759,0.00025852881097524627
6704,759,0.00025852881097524627
16451,758,0.0002581881933059772
6763,758,0.0002581881933059772
4431,756,0.000257506957967439
7940,755,0.0002571663402981699
8624,754,0.0002568257226289008
2857,753,0.0002564851049596317
3656,753,0.0002564851049596317
3071,752,0.0002561444872903626
10958,752,0.0002561444872903626
7978,752,0.0002561444872903626
15784,752,0.0002561444872903626
4334,752,0.0002561444872903626
2047,752,0.0002561444872903626
3553,751,0.0002558038696210935
3026,750,0.0002554632519518244
15521,749,0.0002551226342825553
19118,749,0.0002551226342825553
3552,747,0.0002544413989440171
7857,747,0.0002544413989440171
15041,746,0.000254100781274748
7005,745,0.0002537601636054789
17659,745,0.0002537601636054789
2244,745,0.0002537601636054789
10957,745,0.0002537601636054789
3392,745,0.0002537601636054789
13417,744,0.0002534195459362098
6351,743,0.0002530789282669407
12552,742,0.0002527383105976716
15100,742,0.0002527383105976716
12797,742,0.0002527383105976716
4811,742,0.0002527383105976716
5270,740,0.00025205707525913343
4792,739,0.0002517164575898643
5511,739,0.0002517164575898643
16135,738,0.00025137583992059523
15255,738,0.00025137583992059523
6904,737,0.0002510352222513261
3629,736,0.00025069460458205703
7852,736,0.00025069460458205703
11608,735,0.0002503539869127879
14755,734,0.00025001336924351884
5945,734,0.00025001336924351884
7793,734,0.00025001336924351884
3702,734,0.00025001336924351884
19893,733,0.0002496727515742497
12677,733,0.0002496727515742497
16531,733,0.0002496727515742497
17480,733,0.0002496727515742497
1389,732,0.00024933213390498064
3158,732,0.00024933213390498064
8635,731,0.0002489915162357115
16983,731,0.0002489915162357115
5814,731,0.0002489915162357115
975,730,0.0002486508985664424
7098,730,0.0002486508985664424
19043,730,0.0002486508985664424
6847,730,0.0002486508985664424
4962,729,0.0002483102808971733
5236,729,0.0002483102808971733
21370,727,0.0002476290455586351
3314,727,0.0002476290455586351
14752,727,0.0002476290455586351
2443,726,0.000247288427889366
10379,726,0.000247288427889366
10985,724,0.0002466071925508278
17871,724,0.0002466071925508278
14912,723,0.00024626657488155873
16154,723,0.00024626657488155873
16993,723,0.00024626657488155873
15279,722,0.0002459259572122896
15866,721,0.00024558533954302053
9986,721,0.00024558533954302053
2304,720,0.0002452447218737514
19413,718,0.0002445634865352132
1741,718,0.0002445634865352132
20404,717,0.00024422286886594414
7085,716,0.000243882251196675
5896,715,0.00024354163352740591
8061,715,0.00024354163352740591
1876,715,0.00024354163352740591
10455,715,0.00024354163352740591
14612,715,0.00024354163352740591
19091,714,0.00024320101585813682
13890,714,0.00024320101585813682
15303,714,0.00024320101585813682
15031,712,0.00024251978051959862
10498,711,0.00024217916285032952
1485,711,0.00024217916285032952
3224,711,0.00024217916285032952
20338,709,0.00024149792751179132
77,709,0.00024149792751179132
11099,708,0.00024115730984252223
16286,707,0.00024081669217325313
16249,707,0.00024081669217325313
14826,706,0.00024047607450398403
3933,706,0.00024047607450398403
491,705,0.00024013545683471493
10718,705,0.00024013545683471493
7836,705,0.00024013545683471493
13516,705,0.00024013545683471493
18539,705,0.00024013545683471493
4380,705,0.00024013545683471493
16219,704,0.00023979483916544583
6027,704,0.00023979483916544583
2449,703,0.00023945422149617673
12112,703,0.00023945422149617673
11938,701,0.00023877298615763854
18453,701,0.00023877298615763854
5574,701,0.00023877298615763854
9055,701,0.00023877298615763854
20448,700,0.00023843236848836944
16244,700,0.00023843236848836944
4282,699,0.00023809175081910034
16147,699,0.00023809175081910034
17481,699,0.00023809175081910034
9356,698,0.00023775113314983124
8684,698,0.00023775113314983124
7006,697,0.00023741051548056214
19772,697,0.00023741051548056214
10325,697,0.00023741051548056214
17346,697,0.00023741051548056214
1411,696,0.00023706989781129305
2806,695,0.00023672928014202395
2140,695,0.00023672928014202395
7087,693,0.00023604804480348575
3394,691,0.00023536680946494755
20311,691,0.00023536680946494755
6998,690,0.00023502619179567846
2417,690,0.00023502619179567846
5271,689,0.00023468557412640936
3842,689,0.00023468557412640936
14142,688,0.00023434495645714026
21358,687,0.00023400433878787116
2268,687,0.00023400433878787116
472,687,0.00023400433878787116
15278,686,0.00023366372111860206
1850,685,0.00023332310344933296
2816,685,0.00023332310344933296
5634,685,0.00023332310344933296
15023,684,0.00023298248578006384
18825,683,0.00023264186811079474
7851,682,0.00023230125044152564
9863,682,0.00023230125044152564
11497,682,0.00023230125044152564
5675,681,0.00023196063277225654
12833,681,0.00023196063277225654
5673,681,0.00023196063277225654
18473,681,0.00023196063277225654
16671,680,0.00023162001510298745
6376,679,0.00023127939743371835
8092,678,0.00023093877976444925
8743,678,0.00023093877976444925
10051,678,0.00023093877976444925
6247,678,0.00023093877976444925
17709,677,0.00023059816209518015
15438,677,0.00023059816209518015
4285,676,0.00023025754442591105
10660,676,0.00023025754442591105
3871,676,0.00023025754442591105
18164,675,0.00022991692675664195
12551,675,0.00022991692675664195
3334,675,0.00022991692675664195
5552,675,0.00022991692675664195
4635,675,0.00022991692675664195
12397,675,0.00022991692675664195
1569,674,0.00022957630908737286
18474,674,0.00022957630908737286
2196,674,0.00022957630908737286
5261,673,0.00022923569141810376
13405,673,0.00022923569141810376
7118,672,0.00022889507374883466
14845,671,0.00022855445607956556
14389,671,0.00022855445607956556
10784,671,0.00022855445607956556
3535,670,0.00022821383841029646
9033,670,0.00022821383841029646
17785,669,0.00022787322074102736
3697,669,0.00022787322074102736
4610,669,0.00022787322074102736
1224,665,0.00022651075006395097
7942,665,0.00022651075006395097
16180,664,0.00022617013239468187
15217,663,0.00022582951472541277
12805,663,0.00022582951472541277
13058,663,0.00022582951472541277
14158,662,0.00022548889705614368
1836,662,0.00022548889705614368
10476,661,0.00022514827938687458
16189,661,0.00022514827938687458
4385,661,0.00022514827938687458
15022,660,0.00022480766171760548
21620,660,0.00022480766171760548
11065,659,0.00022446704404833638
12839,659,0.00022446704404833638
16156,658,0.00022412642637906728
4391,658,0.00022412642637906728
9405,658,0.00022412642637906728
3140,658,0.00022412642637906728
5277,657,0.00022378580870979818
14247,656,0.00022344519104052909
12194,656,0.00022344519104052909
786,655,0.00022310457337126
2830,655,0.00022310457337126
2887,655,0.00022310457337126
16170,654,0.0002227639557019909
3336,653,0.0002224233380327218
1565,653,0.0002224233380327218
2415,653,0.0002224233380327218
11081,652,0.00022208272036345266
18476,652,0.00022208272036345266
17167,651,0.00022174210269418357
971,651,0.00022174210269418357
6455,649,0.00022106086735564537
22143,647,0.00022037963201710717
14390,647,0.00022037963201710717
16900,645,0.00021969839667856898
14451,644,0.00021935777900929988
1826,644,0.00021935777900929988
1941,643,0.00021901716134003078
21967,642,0.00021867654367076168
12970,642,0.00021867654367076168
6917,640,0.00021799530833222348
3445,640,0.00021799530833222348
3426,640,0.00021799530833222348
21864,638,0.0002173140729936853
2915,638,0.0002173140729936853
15346,638,0.0002173140729936853
8314,638,0.0002173140729936853
16159,638,0.0002173140729936853
1421,637,0.0002169734553244162
20614,636,0.0002166328376551471
19046,636,0.0002166328376551471
2680,636,0.0002166328376551471
14827,636,0.0002166328376551471
9242,635,0.000216292219985878
6308,635,0.000216292219985878
7055,635,0.000216292219985878
20384,634,0.0002159516023166089
